filepath,dataset,speaker,emotion,label
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_pearl_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_peg_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_perch_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_phone_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_pick_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_pike_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_pole_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_pool_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_puff_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_rag_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_raid_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_rain_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_raise_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_rat_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_reach_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_read_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_red_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_ring_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_ripe_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_road_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_room_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_rose_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_rot_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_rough_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_rush_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_said_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_sail_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_search_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_seize_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_sell_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_shack_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_shall_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_shawl_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_sheep_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_shirt_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_should_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_shout_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_size_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_soap_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_soup_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_sour_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_south_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_sub_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_such_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_sure_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_take_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_talk_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_tape_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_team_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_tell_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_thin_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_third_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_thought_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_thumb_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_time_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_tip_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_tire_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_ton_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_tool_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_tough_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_turn_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_vine_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_voice_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_void_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_vote_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_wag_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_walk_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_wash_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_week_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_wheat_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_when_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_which_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_whip_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_white_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_wife_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_wire_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_witch_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_yearn_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_yes_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_young_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_happy\OAF_youth_happy.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_back_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_bar_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_base_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_bath_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_bean_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_beg_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_bite_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_boat_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_bone_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_book_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_bought_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_burn_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_cab_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_calm_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_came_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_cause_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_chain_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_chair_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_chalk_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_chat_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_check_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_cheek_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_chief_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_choice_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_cool_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dab_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_date_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dead_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_death_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_deep_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dime_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dip_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_ditch_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dodge_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_dog_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_doll_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_door_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_fail_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_fall_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_far_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_fat_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_fit_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_five_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_food_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_gap_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_gas_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_gaze_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_germ_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_get_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_gin_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_goal_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_good_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_goose_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_gun_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_half_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hall_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hash_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hate_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_have_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_haze_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hire_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hit_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hole_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_home_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hurl_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_hush_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_jail_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_jar_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_join_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_judge_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_jug_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_juice_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_keen_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_keep_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_keg_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_kick_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_kill_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_king_ps.wav,TESS,OAF,joy,1
C:\UserData\Kaustav\python projects\GitaVani\dataset\raw\tess\archive\TESS Toronto emotional speech set data\OAF_Pleasant_surprise\OAF_kite_ps.wav,TESS,OAF,joy,1
